"";"system:index";"CLOUD_COVER";"CLOUD_COVER_LAND";"EARTH_SUN_DISTANCE";"ESPA_VERSION";"GEOMETRIC_RMSE_MODEL";"GEOMETRIC_RMSE_MODEL_X";"GEOMETRIC_RMSE_MODEL_Y";"IMAGE_QUALITY";"LANDSAT_ID";"LEVEL1_PRODUCTION_DATE";"PIXEL_QA_VERSION";"SATELLITE";"SENSING_TIME";"SOLAR_AZIMUTH_ANGLE";"SOLAR_ZENITH_ANGLE";"SR_APP_VERSION";"WRS_PATH";"WRS_ROW";"system:asset_size";"system:band_names";"system:bands";"system:footprint";"system:id";"system:time_start";"system:version";".geo";"IMAGE_QUALITY_OLI";"IMAGE_QUALITY_TIRS";"system:time_end"
"53";"2_LT05_227062_19980730";62;62;1,015186;"2_19_0c";5,925;3,091;5,055;9;"LT05_L1TP_227062_19980730_20161223_01_T1";1482471493000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1998-07-30 13:26:33;56,364414;40,004612;"LEDAPS_3.2.0";227;62;372763406;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-55.37532204749363,-3.5964470870168497, -55.321717052777004,-3.6043374442218297, -53.725430624683696,-3.837408740088985, -53.7250805443999,-3.837197984119349, -53.722943360018654,-3.8279151528674937, -53.585302541895295,-3.1790430732537636, -53.487566719058314,-2.7180451119871503, -53.38968949335737,-2.257133011192788, -53.384099898099436,-2.230572697931948, -53.380102419997336,-2.2111571121734097, -53.380111233126044,-2.207525239115105, -53.52499524472763,-2.1864327314380834, -54.011658371332324,-2.1155055196307915, -54.53532188354388,-2.0390345605985267, -55.02492867557839,-1.9673796523687386, -55.02911703943386,-1.9693307227981554, -55.19732315498869,-2.7550860745588825, -55.36338382975518,-3.5313819823592447, -55.37638516881833,-3.592557908106001, -55.37532204749363,-3.5964470870168497)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19980730";901805193677;1521902357220821;"{""type"":""Polygon"",""coordinates"":[[[-55.37532204749363,-3.5964470870168497],[-55.321717052777004,-3.6043374442218297],[-53.725430624683696,-3.837408740088985],[-53.7250805443999,-3.837197984119349],[-53.722943360018654,-3.8279151528674937],[-53.585302541895295,-3.1790430732537636],[-53.487566719058314,-2.7180451119871503],[-53.38968949335737,-2.257133011192788],[-53.384099898099436,-2.230572697931948],[-53.380102419997336,-2.2111571121734097],[-53.380111233126044,-2.207525239115105],[-53.52499524472763,-2.1864327314380834],[-54.011658371332324,-2.1155055196307915],[-54.53532188354388,-2.0390345605985267],[-55.02492867557839,-1.9673796523687386],[-55.02911703943386,-1.9693307227981554],[-55.19732315498869,-2.7550860745588825],[-55.36338382975518,-3.5313819823592447],[-55.37638516881833,-3.592557908106001],[-55.37532204749363,-3.5964470870168497]]]}";NA;NA;NA
"54";"2_LT05_227062_19980815";25;25;1,012762;"2_19_0c";8,255;3,331;7,553;9;"LT05_L1TP_227062_19980815_20161223_01_T1";1482455371000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1998-08-15 13:26:40;62,386433;37,56245;"LEDAPS_3.2.0";227;62;379713567;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-55.366533198407886,-3.582934755422805, -55.36853090833444,-3.592480917569184, -55.367173824914794,-3.596209696216784, -53.7175692209129,-3.8370470016312255, -53.71530839746165,-3.8370383014860963, -53.70766807383018,-3.801300236157929, -53.69468120617598,-3.7402848623809635, -53.46777045743676,-2.6699027669082307, -53.37281069411153,-2.2224183420722388, -53.37041058335265,-2.2105434618148943, -53.37041816001459,-2.207417574818626, -53.433766891666316,-2.1982032015022765, -53.98314352750421,-2.118267775828804, -54.48248672610285,-2.045459956826901, -55.01704940951169,-1.9673419931262268, -55.02136031671082,-1.9693500501077112, -55.03836056371978,-2.048349782750326, -55.184678036151084,-2.7322795766416528, -55.33091605519746,-3.4162950731716766, -55.366533198407886,-3.582934755422805)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19980815";903187600999;1521902358404709;"{""type"":""Polygon"",""coordinates"":[[[-55.366533198407886,-3.582934755422805],[-55.36853090833444,-3.592480917569184],[-55.367173824914794,-3.596209696216784],[-53.7175692209129,-3.8370470016312255],[-53.71530839746165,-3.8370383014860963],[-53.70766807383018,-3.801300236157929],[-53.69468120617598,-3.7402848623809635],[-53.46777045743676,-2.6699027669082307],[-53.37281069411153,-2.2224183420722388],[-53.37041058335265,-2.2105434618148943],[-53.37041816001459,-2.207417574818626],[-53.433766891666316,-2.1982032015022765],[-53.98314352750421,-2.118267775828804],[-54.48248672610285,-2.045459956826901],[-55.01704940951169,-1.9673419931262268],[-55.02136031671082,-1.9693500501077112],[-55.03836056371978,-2.048349782750326],[-55.184678036151084,-2.7322795766416528],[-55.33091605519746,-3.4162950731716766],[-55.366533198407886,-3.582934755422805]]]}";NA;NA;NA
"55";"2_LT05_227062_19981119";53;53;0,988234;"2_19_0c";5,419;2,93;4,559;9;"LT05_L1TP_227062_19981119_20161220_01_T1";1482247701000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1998-11-19 13:27:15;122,590866;32,750374;"LEDAPS_3.2.0";227;62;368388129;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-55.37550822577061,-3.604963520639487, -55.33007434084211,-3.611677780618314, -53.725930387535826,-3.8467759552737557, -53.58236709676348,-3.1700927044986695, -53.49499423519571,-2.757754227251894, -53.450336235736216,-2.547138295209097, -53.38701742087026,-2.24872896128752, -53.38089041664375,-2.2193151912024702, -53.380898406199634,-2.216031271317441, -53.52793870182805,-2.19456709918644, -54.01413183139451,-2.1235283976002015, -54.53666618104571,-2.0470319836494513, -55.018470406315544,-1.9763480041745427, -55.025631921399295,-1.975327445843671, -55.02951884130904,-1.9771380133589762, -55.031693969799264,-1.986765287530745, -55.19396569686279,-2.745315029595923, -55.35614183001243,-3.5039679797153944, -55.37690031155024,-3.6011385126618287, -55.37550822577061,-3.604963520639487)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19981119";911482035295;1521902359570615;"{""type"":""Polygon"",""coordinates"":[[[-55.37550822577061,-3.604963520639487],[-55.33007434084211,-3.611677780618314],[-53.725930387535826,-3.8467759552737557],[-53.58236709676348,-3.1700927044986695],[-53.49499423519571,-2.757754227251894],[-53.450336235736216,-2.547138295209097],[-53.38701742087026,-2.24872896128752],[-53.38089041664375,-2.2193151912024702],[-53.380898406199634,-2.216031271317441],[-53.52793870182805,-2.19456709918644],[-54.01413183139451,-2.1235283976002015],[-54.53666618104571,-2.0470319836494513],[-55.018470406315544,-1.9763480041745427],[-55.025631921399295,-1.975327445843671],[-55.02951884130904,-1.9771380133589762],[-55.031693969799264,-1.986765287530745],[-55.19396569686279,-2.745315029595923],[-55.35614183001243,-3.5039679797153944],[-55.37690031155024,-3.6011385126618287],[-55.37550822577061,-3.604963520639487]]]}";NA;NA;NA
"56";"1_2_LE07_226062_19990819";12;12;1,012051;"2_19_0c";2,92;1,396;2,565;9;"LE07_L1TP_226062_19990819_20170217_01_T1";1487364722000;"generate_pixel_qa_1.5.0";"LANDSAT_7";1999-08-19 13:34:52;61,615967;33,72081;"LEDAPS_3.2.0";226;62;355116422;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.45844005838038,-3.636995770593163, -52.188124637020906,-3.820059654105724, -52.186949511337616,-3.817120451323399, -51.98012749788361,-2.8434108846212762, -51.88453681105959,-2.3910956255424898, -51.84449149159916,-2.200056020042476, -51.84342559841686,-2.192225287613691, -51.84552104883675,-2.1918726913582365, -51.94937446491928,-2.176883818345188, -52.070284703736014,-2.1594728655003155, -53.490349518559725,-1.9544949806091305, -53.49290392472063,-1.9624502735831801, -53.50240466251123,-2.0058342705946766, -53.650862192750836,-2.7013024241160646, -53.78455559883962,-3.326950967858322, -53.829135858902134,-3.535555467332824, -53.83790523396425,-3.5782618023024253, -53.837916586175325,-3.5819462271016307, -53.71067436043747,-3.600433202538026, -53.45844005838038,-3.636995770593163)";"LANDSAT/LE07/C01/T1_SR/LE07_226062_19990819";935069692608;1523005447988825;"{""type"":""Polygon"",""coordinates"":[[[-53.45844005838038,-3.636995770593163],[-52.188124637020906,-3.820059654105724],[-52.186949511337616,-3.817120451323399],[-51.98012749788361,-2.8434108846212762],[-51.88453681105959,-2.3910956255424898],[-51.84449149159916,-2.200056020042476],[-51.84342559841686,-2.192225287613691],[-51.84552104883675,-2.1918726913582365],[-51.94937446491928,-2.176883818345188],[-52.070284703736014,-2.1594728655003155],[-53.490349518559725,-1.9544949806091305],[-53.49290392472063,-1.9624502735831801],[-53.50240466251123,-2.0058342705946766],[-53.650862192750836,-2.7013024241160646],[-53.78455559883962,-3.326950967858322],[-53.829135858902134,-3.535555467332824],[-53.83790523396425,-3.5782618023024253],[-53.837916586175325,-3.5819462271016307],[-53.71067436043747,-3.600433202538026],[-53.45844005838038,-3.636995770593163]]]}";NA;NA;NA
"57";"1_2_LE07_227061_19990911";12;12;1,006716;"2_19_0c";3,685;2,532;2,678;9;"LE07_L1TP_227061_19990911_20170217_01_T1";1487317245000;"generate_pixel_qa_1.5.0";"LANDSAT_7";1999-09-11 13:40:41;77,720284;28,722065;"LEDAPS_3.2.0";227;61;367396698;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.90900219100116,-0.6276500988087134, -54.728526515663255,-0.5091053967031395, -54.730760354819786,-0.5169868782880932, -54.74958719951064,-0.6037887317181736, -54.7652826404247,-0.6764925146527865, -54.92150950713501,-1.4079459100679577, -55.0743979384391,-2.124897469774346, -55.075739628636235,-2.133607756938848, -55.075736178885066,-2.1364040884023443, -53.429674372357916,-2.3745896545997565, -53.42818604398772,-2.371576084786568, -53.379995509415835,-2.145780715643138, -53.31924973101,-1.8588002722496668, -53.280582716033805,-1.6761709207251343, -53.18846474878946,-1.2416065243964245, -53.08572338123444,-0.754574633713611, -53.084990775948356,-0.7467565206437966, -53.180392194672315,-0.7329573044968724, -53.33327514481685,-0.7108493894853578, -53.45056171715966,-0.6939016831396753, -53.90900219100116,-0.6276500988087134)";"LANDSAT/LE07/C01/T1_SR/LE07_227061_19990911";937057241247;1522995774046428;"{""type"":""Polygon"",""coordinates"":[[[-53.90900219100116,-0.6276500988087134],[-54.728526515663255,-0.5091053967031395],[-54.730760354819786,-0.5169868782880932],[-54.74958719951064,-0.6037887317181736],[-54.7652826404247,-0.6764925146527865],[-54.92150950713501,-1.4079459100679577],[-55.0743979384391,-2.124897469774346],[-55.075739628636235,-2.133607756938848],[-55.075736178885066,-2.1364040884023443],[-53.429674372357916,-2.3745896545997565],[-53.42818604398772,-2.371576084786568],[-53.379995509415835,-2.145780715643138],[-53.31924973101,-1.8588002722496668],[-53.280582716033805,-1.6761709207251343],[-53.18846474878946,-1.2416065243964245],[-53.08572338123444,-0.754574633713611],[-53.084990775948356,-0.7467565206437966],[-53.180392194672315,-0.7329573044968724],[-53.33327514481685,-0.7108493894853578],[-53.45056171715966,-0.6939016831396753],[-53.90900219100116,-0.6276500988087134]]]}";NA;NA;NA
"58";"1_2_LE07_227062_19990810";7;7;1,013672;"2_19_0c";3,815;1,821;3,352;9;"LE07_L1TP_227062_19990810_20170217_01_T1";1487375226000;"generate_pixel_qa_1.5.0";"LANDSAT_7";1999-08-10 13:41:06;57,589108;35,370872;"LEDAPS_3.2.0";227;62;329016771;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.471765430478,-2.1873403029000666, -53.558146389514455,-2.174859908076973, -53.821945011269555,-2.1367496276677715, -54.403241410753665,-2.052653496313499, -55.05426958138178,-1.9581989120255878, -55.056519625259426,-1.9664430184220112, -55.06242236291472,-1.9924982016446773, -55.223238914412924,-2.7437313613055085, -55.383966628673925,-3.495064203987361, -55.402207449449705,-3.582329448663916, -55.40185516492274,-3.585121386893353, -53.75328818307597,-3.8237234935712037, -53.75210935401614,-3.820730402393583, -53.71842791612373,-3.664233892661293, -53.60964989003737,-3.151759338904103, -53.53022854919628,-2.777905820705622, -53.44380424576777,-2.3694159776223422, -53.408932662221346,-2.2043423514632123, -53.408303231271056,-2.196516044839098, -53.471765430478,-2.1873403029000666)";"LANDSAT/LE07/C01/T1_SR/LE07_227062_19990810";934292466795;1522995939933211;"{""type"":""Polygon"",""coordinates"":[[[-53.471765430478,-2.1873403029000666],[-53.558146389514455,-2.174859908076973],[-53.821945011269555,-2.1367496276677715],[-54.403241410753665,-2.052653496313499],[-55.05426958138178,-1.9581989120255878],[-55.056519625259426,-1.9664430184220112],[-55.06242236291472,-1.9924982016446773],[-55.223238914412924,-2.7437313613055085],[-55.383966628673925,-3.495064203987361],[-55.402207449449705,-3.582329448663916],[-55.40185516492274,-3.585121386893353],[-53.75328818307597,-3.8237234935712037],[-53.75210935401614,-3.820730402393583],[-53.71842791612373,-3.664233892661293],[-53.60964989003737,-3.151759338904103],[-53.53022854919628,-2.777905820705622],[-53.44380424576777,-2.3694159776223422],[-53.408932662221346,-2.2043423514632123],[-53.408303231271056,-2.196516044839098],[-53.471765430478,-2.1873403029000666]]]}";NA;NA;NA
"59";"2_LT05_227061_19990802";3;3;1,014846;"2_19_0c";3,552;2,304;2,704;9;"LT05_L1TP_227061_19990802_20161217_01_T1";1481935151000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1999-08-02 13:25:31;58,809669;38,879917;"LEDAPS_3.2.0";227;61;285094917;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.234022150113134,-1.1807358811820226, -53.22279126586254,-1.1276387250987652, -53.2005892437893,-1.0225320203755914, -53.17837680206939,-0.9171595723379209, -53.15103861740231,-0.7869070759872799, -53.139273481450516,-0.7298040975536882, -53.13927643701057,-0.7264035973338089, -53.796460484539494,-0.6310095170373431, -54.28923480981829,-0.5594468354388591, -54.78294951005404,-0.48771028659373106, -54.7869226974358,-0.4895579914303794, -54.960137746376915,-1.3020592546567513, -55.13104435119596,-2.105159213306134, -55.132969997567805,-2.114906653824186, -55.1317386262705,-2.1183008217807684, -53.4829616370351,-2.3576821737624716, -53.47889266845386,-2.338623898269212, -53.452039028806325,-2.2120800067096402, -53.37686123577655,-1.8567532365051918, -53.234022150113134,-1.1807358811820226)";"LANDSAT/LT05/C01/T1_SR/LT05_227061_19990802";933600331489;1521902197821208;"{""type"":""Polygon"",""coordinates"":[[[-53.234022150113134,-1.1807358811820226],[-53.22279126586254,-1.1276387250987652],[-53.2005892437893,-1.0225320203755914],[-53.17837680206939,-0.9171595723379209],[-53.15103861740231,-0.7869070759872799],[-53.139273481450516,-0.7298040975536882],[-53.13927643701057,-0.7264035973338089],[-53.796460484539494,-0.6310095170373431],[-54.28923480981829,-0.5594468354388591],[-54.78294951005404,-0.48771028659373106],[-54.7869226974358,-0.4895579914303794],[-54.960137746376915,-1.3020592546567513],[-55.13104435119596,-2.105159213306134],[-55.132969997567805,-2.114906653824186],[-55.1317386262705,-2.1183008217807684],[-53.4829616370351,-2.3576821737624716],[-53.47889266845386,-2.338623898269212],[-53.452039028806325,-2.2120800067096402],[-53.37686123577655,-1.8567532365051918],[-53.234022150113134,-1.1807358811820226]]]}";NA;NA;NA
"60";"2_LT05_227061_19990919";6;6;1,004566;"2_19_0c";3,903;2,628;2,885;9;"LT05_L1TP_227061_19990919_20161216_01_T1";1481892582000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1999-09-19 13:24:26;84,711754;31,543819;"LEDAPS_3.2.0";227;61;336174419;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.27139168428717,-1.8321567861623314, -53.17293974694555,-1.366156208799549, -53.10960137512761,-1.0665608713054042, -53.044834129376746,-0.7596881262560562, -53.04429568145849,-0.7558689487351747, -53.04429789526092,-0.7534503242395284, -53.13561163370723,-0.7401985851870759, -53.66831126268527,-0.6629013090365766, -54.681235007327025,-0.5158145407813761, -54.685364353832064,-0.5177350248726871, -54.687385554687886,-0.5264699611180239, -54.857575858783704,-1.3262484866335449, -55.02747915733105,-2.126187188621335, -55.03131873196223,-2.144513119052214, -55.03004460085445,-2.1480241067131054, -53.38880667250246,-2.386146210594737, -53.38110671151927,-2.350292123852825, -53.36620499558354,-2.2803690300011827, -53.30928815001224,-2.011536109467037, -53.27139168428717,-1.8321567861623314)";"LANDSAT/LT05/C01/T1_SR/LT05_227061_19990919";937747466034;1521902199514298;"{""type"":""Polygon"",""coordinates"":[[[-53.27139168428717,-1.8321567861623314],[-53.17293974694555,-1.366156208799549],[-53.10960137512761,-1.0665608713054042],[-53.044834129376746,-0.7596881262560562],[-53.04429568145849,-0.7558689487351747],[-53.04429789526092,-0.7534503242395284],[-53.13561163370723,-0.7401985851870759],[-53.66831126268527,-0.6629013090365766],[-54.681235007327025,-0.5158145407813761],[-54.685364353832064,-0.5177350248726871],[-54.687385554687886,-0.5264699611180239],[-54.857575858783704,-1.3262484866335449],[-55.02747915733105,-2.126187188621335],[-55.03131873196223,-2.144513119052214],[-55.03004460085445,-2.1480241067131054],[-53.38880667250246,-2.386146210594737],[-53.38110671151927,-2.350292123852825],[-53.36620499558354,-2.2803690300011827],[-53.30928815001224,-2.011536109467037],[-53.27139168428717,-1.8321567861623314]]]}";NA;NA;NA
"61";"2_LT05_227062_19990802";0;0;1,014846;"2_19_0c";4,232;2,748;3,218;9;"LT05_L1TP_227062_19990802_20161217_01_T1";1481935217000;"generate_pixel_qa_1.5.0";"LANDSAT_5";1999-08-02 13:25:55;57,44268;39,826946;"LEDAPS_3.2.0";227;62;253288292;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-53.4788912663945,-2.3391653189440764, -53.44741064462952,-2.1901810758493894, -53.446939503771084,-2.1868057779053243, -53.446945851581056,-2.1841024232496125, -53.53313061313307,-2.1716208114296878, -54.0449739608638,-2.097456934832684, -54.588718851906854,-2.018506670871696, -55.093437183174856,-1.9450584671643834, -55.097227483418784,-1.9471175224931874, -55.10127735069249,-1.9656895218646857, -55.1310439302208,-2.1051572156757374, -55.27887000173774,-2.798614016194099, -55.426630972692614,-3.4921522906564517, -55.44163363337216,-3.5627189116575084, -55.443558875958345,-3.572195518939622, -55.44233945495822,-3.575547121032024, -53.79106455881524,-3.815323658100957, -53.78354918626543,-3.7799086744082553, -53.71485461925475,-3.455036366426864, -53.62379789561516,-3.024734447010599, -53.4788912663945,-2.3391653189440764)";"LANDSAT/LT05/C01/T1_SR/LT05_227062_19990802";933600355605;1538942628517378;"{""type"":""Polygon"",""coordinates"":[[[-53.4788912663945,-2.3391653189440764],[-53.44741064462952,-2.1901810758493894],[-53.446939503771084,-2.1868057779053243],[-53.446945851581056,-2.1841024232496125],[-53.53313061313307,-2.1716208114296878],[-54.0449739608638,-2.097456934832684],[-54.588718851906854,-2.018506670871696],[-55.093437183174856,-1.9450584671643834],[-55.097227483418784,-1.9471175224931874],[-55.10127735069249,-1.9656895218646857],[-55.1310439302208,-2.1051572156757374],[-55.27887000173774,-2.798614016194099],[-55.426630972692614,-3.4921522906564517],[-55.44163363337216,-3.5627189116575084],[-55.443558875958345,-3.572195518939622],[-55.44233945495822,-3.575547121032024],[-53.79106455881524,-3.815323658100957],[-53.78354918626543,-3.7799086744082553],[-53.71485461925475,-3.455036366426864],[-53.62379789561516,-3.024734447010599],[-53.4788912663945,-2.3391653189440764]]]}";NA;NA;NA
"62";"1_2_LE07_227061_20000812";4;4;1,013211;"2_19_0c";2,69;1,413;2,289;9;"LE07_L1TP_227061_20000812_20170210_01_T1";1486731474000;"generate_pixel_qa_1.5.0";"LANDSAT_7";2000-08-12 13:38:54;60,740444;34,35939;"LEDAPS_3.2.0";227;61;308572256;"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]";"<Element>";"LinearRing(-54.719068205863714,-0.5162884327045048, -54.73943283847335,-0.513367216142539, -54.7420722556847,-0.5210520558728491, -54.75525350642883,-0.5823659495159159, -54.77945198818513,-0.6952008331108946, -54.93496883745117,-1.4259956682794217, -55.07364414099842,-2.0787755640271897, -55.079005259665244,-2.10482483576338, -55.08597843493514,-2.1395822980305246, -55.085974816466866,-2.142497738921224, -53.43991074595999,-2.3811566193676628, -53.43839328198489,-2.3780842557768205, -53.30412272449131,-1.7517827834902508, -53.20148824012642,-1.2597696181644933, -53.097706495029115,-0.7634704045819783, -53.09566850393351,-0.751610581378359, -53.33752909363588,-0.7165367157050797, -53.60273445031649,-0.6781086155833878, -54.719068205863714,-0.5162884327045048)";"LANDSAT/LE07/C01/T1_SR/LE07_227061_20000812";966087534265;1522995786303179;"{""type"":""Polygon"",""coordinates"":[[[-54.719068205863714,-0.5162884327045048],[-54.73943283847335,-0.513367216142539],[-54.7420722556847,-0.5210520558728491],[-54.75525350642883,-0.5823659495159159],[-54.77945198818513,-0.6952008331108946],[-54.93496883745117,-1.4259956682794217],[-55.07364414099842,-2.0787755640271897],[-55.079005259665244,-2.10482483576338],[-55.08597843493514,-2.1395822980305246],[-55.085974816466866,-2.142497738921224],[-53.43991074595999,-2.3811566193676628],[-53.43839328198489,-2.3780842557768205],[-53.30412272449131,-1.7517827834902508],[-53.20148824012642,-1.2597696181644933],[-53.097706495029115,-0.7634704045819783],[-53.09566850393351,-0.751610581378359],[-53.33752909363588,-0.7165367157050797],[-53.60273445031649,-0.6781086155833878],[-54.719068205863714,-0.5162884327045048]]]}";NA;NA;NA
